"order_id","customer_id","product_id","quantity","order_date"
262049,30526,53,9,2024-07-17
262050,38320,20,9,2024-01-11
262051,954,154,2,2024-10-10
262052,38354,107,3,2024-02-08
262053,20836,174,10,2024-10-28
262054,42222,134,4,2024-05-06
262055,25849,36,1,2024-07-06
262056,19281,46,6,2024-06-12
262057,39180,67,9,2024-01-21
262058,42555,118,8,2024-02-13
262059,39219,93,5,2024-06-08
262060,31854,100,6,2024-02-17
262061,8800,66,1,2024-09-12
262062,13108,37,7,2024-12-15
262063,32610,50,9,2024-05-08
262064,45174,60,3,2024-02-20
262065,34890,2,6,2024-04-01
262066,18426,38,2,2024-08-22
262067,42004,63,8,2024-09-08
262068,34679,22,8,2024-03-12
262069,13347,7,7,2024-06-01
262070,20660,46,9,2024-03-22
262071,14746,52,5,2024-09-23
262072,23965,194,5,2024-10-16
262073,15958,189,8,2024-01-04
262074,42961,96,5,2024-03-07
262075,11745,58,7,2024-04-20
262076,28827,4,4,2024-02-03
262077,43917,116,10,2024-08-24
262078,40017,137,3,2024-06-02
262079,49215,192,9,2024-02-23
262080,18245,24,1,2024-12-16
262081,28090,88,9,2024-07-20
262082,8318,106,6,2024-11-08
262083,27918,169,1,2024-10-30
262084,31359,157,7,2024-12-31
262085,45811,135,3,2024-03-06
262086,36082,42,5,2024-12-09
262087,6950,197,4,2024-03-27
262088,29856,77,9,2024-12-04
262089,13225,127,4,2024-08-17
262090,9679,78,8,2024-07-02
262091,16956,121,7,2024-02-04
262092,42204,150,1,2024-01-19
262093,13407,186,3,2024-08-04
262094,33858,120,8,2024-07-15
262095,43823,37,9,2024-03-06
262096,30834,30,2,2024-10-05
262097,27958,48,10,2024-08-15
262098,34049,178,7,2024-09-19
262099,25683,77,8,2024-07-08
262100,25317,142,3,2024-06-01
262101,40952,173,10,2024-12-22
262102,6941,172,7,2024-06-23
262103,17727,99,4,2024-08-21
262104,25338,183,3,2024-01-18
262105,18739,16,1,2024-05-15
262106,8566,117,6,2024-04-07
262107,21168,4,8,2024-10-08
262108,25410,96,3,2024-07-15
262109,44473,33,7,2024-03-10
262110,17998,170,4,2024-12-14
262111,36565,185,6,2024-10-26
262112,11753,27,7,2024-10-06
262113,44895,145,4,2024-10-11
262114,42012,187,2,2024-08-14
262115,12320,58,1,2024-05-11
262116,44173,80,9,2024-09-13
262117,11481,179,7,2024-11-22
262118,9897,99,7,2024-06-25
262119,47915,126,9,2024-09-18
262120,22353,89,8,2024-03-31
262121,15331,42,5,2024-03-20
262122,11206,86,7,2024-10-12
262123,539,46,10,2024-12-13
262124,7647,102,5,2024-05-21
262125,33734,69,1,2024-11-15
262126,12430,34,8,2024-06-06
262127,46054,81,1,2024-08-22
262128,44923,148,3,2024-03-26
262129,24231,68,8,2024-06-26
262130,1169,146,2,2024-09-12
262131,38194,60,1,2024-01-15
262132,9142,50,8,2024-07-20
262133,22951,39,8,2024-07-31
262134,7121,179,3,2024-05-05
262135,43711,92,6,2024-02-12
262136,9542,31,4,2024-08-11
262137,43846,108,1,2024-01-12
262138,44489,54,6,2024-09-07
262139,26972,143,8,2024-03-02
262140,7780,177,4,2024-08-09
262141,4944,187,1,2024-07-01
262142,24377,176,2,2024-07-25
262143,20000,173,4,2024-02-08
262144,17534,8,4,2024-05-09
262145,14448,60,2,2024-10-19
262146,22049,165,4,2024-05-08
262147,46237,123,8,2024-06-24
262148,6394,32,4,2024-05-02
262149,41082,106,8,2024-04-09
262150,28857,54,2,2024-11-16
262151,15991,51,6,2024-02-19
262152,46346,183,9,2024-12-09
262153,47395,74,9,2024-07-06
262154,15335,58,6,2024-07-20
262155,17794,16,7,2024-01-30
262156,45355,9,1,2024-09-03
262157,47640,89,9,2024-09-12
262158,7120,96,5,2024-03-14
262159,30367,131,4,2024-04-26
262160,1248,12,1,2024-11-17
262161,42937,198,4,2024-12-16
262162,47404,68,5,2024-04-04
262163,49910,138,8,2024-03-14
262164,22954,154,4,2024-02-21
262165,34811,34,3,2024-10-29
262166,42691,6,6,2024-08-18
262167,15632,194,8,2024-06-21
262168,48670,174,3,2024-08-06
262169,44229,1,6,2024-09-04
262170,44821,110,6,2024-04-04
262171,22216,199,8,2024-11-29
262172,46373,138,2,2024-06-11
262173,28501,39,9,2024-12-15
262174,27211,58,3,2024-04-30
262175,42314,184,7,2024-09-06
262176,28090,198,3,2024-09-03
262177,19445,99,10,2024-07-02
262178,32384,143,3,2024-11-17
262179,40972,199,1,2024-05-23
262180,17879,63,10,2024-07-27
262181,9458,96,6,2024-05-31
262182,7206,117,2,2024-02-06
262183,9015,118,9,2024-07-16
262184,21784,181,5,2024-02-22
262185,25493,53,1,2024-12-25
262186,15653,162,2,2024-12-10
262187,29036,5,3,2024-03-21
262188,42288,10,8,2024-07-17
262189,13480,153,3,2024-10-08
262190,21922,112,9,2024-01-06
262191,23204,49,10,2024-11-24
262192,8695,79,3,2024-11-01
262193,41449,159,10,2024-04-23
262194,42253,186,4,2024-02-02
262195,744,192,1,2024-08-14
262196,3232,35,9,2024-02-27
262197,3597,192,2,2024-12-14
262198,28020,43,2,2024-11-01
262199,40785,160,1,2024-06-30
262200,20719,184,8,2024-02-16
262201,10440,113,10,2024-09-06
262202,3590,85,6,2024-10-20
262203,48475,109,3,2024-05-15
262204,38242,170,10,2024-06-27
262205,3690,112,1,2024-06-01
262206,32339,63,4,2024-09-03
262207,42273,89,6,2024-11-22
262208,22162,184,1,2024-07-06
262209,15792,6,8,2024-02-22
262210,34408,128,6,2024-07-02
262211,7076,157,5,2024-12-21
262212,46575,39,3,2024-05-25
262213,32328,162,5,2024-07-23
262214,48582,74,3,2024-12-12
262215,32509,45,1,2024-10-22
262216,2598,146,3,2024-04-10
262217,43983,102,2,2024-01-08
262218,29741,81,2,2024-05-18
262219,14848,121,1,2024-11-07
262220,23468,73,8,2024-01-04
262221,13929,109,4,2024-09-05
262222,13463,87,7,2024-03-15
262223,26975,175,3,2024-03-13
262224,28742,44,10,2024-11-21
262225,36786,34,8,2024-04-19
262226,17766,195,3,2024-02-09
262227,40734,181,7,2024-02-09
262228,36780,55,7,2024-01-08
262229,33355,79,3,2024-06-13
262230,34778,12,9,2024-05-07
262231,29501,78,6,2024-04-18
262232,3127,28,3,2024-03-09
262233,8007,40,6,2024-12-02
262234,35559,181,3,2024-06-27
262235,7339,83,8,2024-08-26
262236,8364,8,5,2024-10-24
262237,29421,76,2,2024-09-25
262238,36794,101,7,2024-01-12
262239,8297,164,8,2024-08-09
262240,40229,49,8,2024-10-24
262241,10461,84,2,2024-11-10
262242,15635,145,9,2024-05-01
262243,3659,119,10,2024-05-06
262244,23132,37,8,2024-10-26
262245,14616,134,9,2024-07-05
262246,27277,105,8,2024-07-23
262247,9421,117,9,2024-09-12
262248,3472,20,8,2024-02-19
262249,48321,62,5,2024-08-15
262250,37226,59,8,2024-09-08
262251,19398,13,3,2024-11-24
262252,30991,156,9,2024-06-03
262253,30996,144,9,2024-09-20
262254,37845,166,7,2024-10-19
262255,6005,165,10,2024-01-22
262256,3173,48,2,2024-10-21
262257,18959,124,10,2024-07-03
262258,36132,75,4,2024-12-21
262259,16710,52,8,2024-09-02
262260,40844,18,4,2024-03-23
262261,10163,4,8,2024-01-03
262262,18973,145,3,2024-01-13
262263,48007,83,5,2024-05-07
262264,33640,103,6,2024-10-16
262265,14778,159,1,2024-03-13
262266,42,8,2,2024-12-13
262267,17076,51,2,2024-09-10
262268,14943,134,3,2024-02-10
262269,9770,57,2,2024-03-20
262270,43452,183,1,2024-07-30
262271,4635,33,4,2024-12-17
262272,31998,196,4,2024-11-20
262273,49676,59,9,2024-12-15
262274,42619,148,10,2024-01-28
262275,22449,169,7,2024-06-03
262276,34907,106,2,2024-11-23
262277,9414,130,9,2024-10-05
262278,36654,84,10,2024-05-11
262279,24959,179,6,2024-03-27
262280,296,191,2,2024-07-24
262281,33224,13,5,2024-10-30
262282,48521,48,9,2024-01-05
262283,28787,146,6,2024-08-11
262284,23416,130,9,2024-04-22
262285,43622,127,4,2024-02-24
262286,3384,106,4,2024-08-02
262287,17976,189,2,2024-04-29
262288,20982,9,4,2024-01-15
262289,20131,74,4,2024-01-11
262290,14138,101,9,2024-04-06
262291,5971,57,3,2024-01-03
262292,49227,4,5,2024-06-12
262293,1898,164,6,2024-08-28
262294,8996,20,8,2024-01-15
262295,48214,27,9,2024-01-11
262296,37312,198,3,2024-07-16
262297,42143,139,10,2024-05-17
262298,41937,2,9,2024-12-26
262299,47729,151,4,2024-10-31
262300,43030,39,4,2024-02-09
262301,23995,61,3,2024-11-03
262302,34013,151,2,2024-03-23
262303,40211,121,6,2024-10-07
262304,25294,149,3,2024-01-28
262305,36423,75,5,2024-09-23
262306,16625,191,5,2024-07-09
262307,15434,165,9,2024-03-02
262308,17012,105,1,2024-03-10
262309,37374,189,10,2024-03-15
262310,23657,198,1,2024-12-09
262311,49699,171,10,2024-12-17
262312,4123,40,2,2024-09-07
262313,14319,8,6,2024-04-01
262314,33673,168,4,2024-11-20
262315,35966,154,1,2024-04-02
262316,26950,141,8,2024-11-01
262317,35474,166,7,2024-09-19
262318,48703,174,3,2024-09-24
262319,19523,58,1,2024-09-24
262320,39667,6,4,2024-02-13
262321,33974,31,8,2024-10-10
262322,30777,55,7,2024-06-09
262323,4330,26,8,2024-03-30
262324,15540,35,7,2024-04-10
262325,3194,21,10,2024-07-29
262326,3315,88,6,2024-10-04
262327,6977,157,1,2024-05-02
262328,16092,99,9,2024-08-07
262329,45250,64,7,2024-12-31
262330,7089,10,6,2024-08-06
262331,48472,112,8,2024-03-04
262332,36191,150,6,2024-12-02
262333,41845,189,10,2024-07-14
262334,36737,30,1,2024-03-09
262335,9184,180,3,2024-01-27
262336,48297,133,9,2024-05-27
262337,8293,171,4,2024-12-19
262338,13737,36,6,2024-11-08
262339,13262,74,10,2024-06-01
262340,5893,17,8,2024-02-13
262341,36945,78,7,2024-04-15
262342,5321,69,4,2024-07-20
262343,33771,190,1,2024-05-20
262344,19229,188,7,2024-08-08
262345,38620,15,4,2024-08-13
262346,18522,182,1,2024-07-07
262347,14167,14,4,2024-09-16
262348,20979,38,1,2024-04-07
262349,28280,181,9,2024-08-12
262350,35915,184,8,2024-03-02
262351,40646,56,3,2024-05-30
262352,1220,75,5,2024-10-29
262353,20480,104,4,2024-03-04
262354,6849,33,7,2024-11-23
262355,49031,139,4,2024-06-24
262356,1420,88,3,2024-09-13
262357,37426,177,7,2024-09-25
262358,26139,20,8,2024-11-29
262359,37691,127,6,2024-06-15
262360,15267,177,10,2024-01-08
262361,22273,196,7,2024-07-06
262362,46308,174,1,2024-06-15
262363,4803,47,6,2024-11-25
262364,17103,100,8,2024-06-02
262365,31375,15,2,2024-05-31
262366,23666,113,9,2024-09-13
262367,41840,190,2,2024-01-17
262368,1215,171,10,2024-05-19
262369,47307,157,8,2024-07-24
262370,31696,199,4,2024-11-28
262371,13114,129,5,2024-07-16
262372,12550,180,8,2024-10-31
262373,36230,35,8,2024-11-06
262374,14109,58,9,2024-06-11
262375,12864,80,9,2024-12-04
262376,34530,74,4,2024-10-01
262377,8250,182,7,2024-11-25
262378,49052,13,6,2024-12-05
262379,6479,161,4,2024-12-27
262380,43235,27,2,2024-11-17
262381,2898,127,4,2024-12-23
262382,20203,65,2,2024-12-20
262383,13345,100,7,2024-04-08
262384,35070,163,2,2024-04-26
262385,7817,88,9,2024-01-29
262386,11678,42,7,2024-08-16
262387,5718,128,6,2024-11-05
262388,35144,60,1,2024-09-05
262389,39700,113,7,2024-03-20
262390,39920,172,3,2024-08-30
262391,22938,45,2,2024-03-22
262392,41537,67,2,2024-09-20
262393,10998,125,6,2024-12-12
262394,21472,24,8,2024-10-11
262395,39758,192,3,2024-05-22
262396,19427,134,1,2024-11-25
262397,36917,146,2,2024-08-11
262398,36861,59,9,2024-05-08
262399,15681,136,5,2024-08-13
262400,20135,179,6,2024-06-22
262401,21378,25,9,2024-12-03
262402,37669,71,10,2024-07-12
262403,36854,160,1,2024-06-23
262404,32634,10,1,2024-03-06
262405,2412,81,3,2024-02-02
262406,21670,175,3,2024-04-25
262407,41769,178,3,2024-05-25
262408,39583,106,7,2024-04-01
262409,11188,6,4,2024-04-21
262410,37883,179,3,2024-09-28
262411,32943,89,3,2024-03-23
262412,24473,92,10,2024-11-11
262413,37152,123,7,2024-12-16
262414,15209,49,6,2024-01-16
262415,22537,122,5,2024-02-17
262416,18167,3,5,2024-04-12
262417,14792,142,7,2024-08-10
262418,46500,36,5,2024-11-12
262419,38208,112,6,2024-10-24
262420,10476,8,8,2024-08-17
262421,12705,91,5,2024-03-30
262422,19306,11,5,2024-10-26
262423,37400,137,10,2024-05-12
262424,8331,106,8,2024-04-02
262425,26437,42,10,2024-03-12
262426,2436,50,7,2024-07-06
262427,8301,161,10,2024-01-09
262428,34680,68,2,2024-08-14
262429,3516,10,8,2024-11-03
262430,6283,4,7,2024-02-03
262431,30095,155,10,2024-05-07
262432,22251,198,6,2024-10-11
262433,2947,114,5,2024-08-04
262434,11960,171,7,2024-01-03
262435,19313,29,9,2024-02-17
262436,34974,79,2,2024-07-10
262437,7429,160,7,2024-08-21
262438,42158,161,5,2024-01-06
262439,48632,109,1,2024-10-06
262440,16277,155,7,2024-03-29
262441,48813,75,2,2024-08-22
262442,459,173,3,2024-01-15
262443,2260,33,6,2024-07-25
262444,44682,22,8,2024-10-13
262445,35855,114,6,2024-05-07
262446,10979,36,4,2024-09-26
262447,8348,108,3,2024-01-24
262448,29586,146,3,2024-02-09
262449,1227,107,10,2024-03-11
262450,10785,88,10,2024-02-09
262451,32680,26,6,2024-11-18
262452,26245,175,7,2024-05-11
262453,13298,128,3,2024-07-10
262454,4217,157,3,2024-06-28
262455,30681,84,5,2024-02-02
262456,35927,179,10,2024-11-09
262457,25659,87,7,2024-07-11
262458,4713,190,10,2024-05-05
262459,35509,200,7,2024-09-02
262460,12784,159,6,2024-04-29
262461,38292,148,4,2024-08-17
262462,47936,76,8,2024-07-07
262463,2672,131,5,2024-06-30
262464,49181,185,10,2024-06-28
262465,36763,135,6,2024-06-09
262466,3969,105,5,2024-12-16
262467,14401,189,2,2024-04-21
262468,21669,9,7,2024-10-28
262469,40498,57,1,2024-12-04
262470,8612,97,8,2024-01-16
262471,7228,160,2,2024-09-15
262472,880,176,8,2024-06-11
262473,1145,37,7,2024-05-03
262474,30236,119,9,2024-07-15
262475,24817,1,7,2024-02-21
262476,17048,159,3,2024-07-29
262477,33060,191,1,2024-06-06
262478,36314,30,8,2024-07-19
262479,35770,71,6,2024-06-22
262480,42960,50,4,2024-05-30
262481,8096,2,7,2024-06-09
262482,29611,98,6,2024-04-01
262483,25922,149,4,2024-01-26
262484,25542,186,4,2024-03-07
262485,45027,37,5,2024-05-14
262486,3111,61,10,2024-07-19
262487,46022,71,5,2024-10-02
262488,14978,126,7,2024-11-07
262489,47254,183,1,2024-05-01
262490,13737,67,3,2024-08-18
262491,7452,60,2,2024-07-08
262492,30806,104,1,2024-01-30
262493,2099,181,9,2024-02-19
262494,27830,52,8,2024-11-17
262495,30521,56,7,2024-03-06
262496,15612,124,9,2024-08-30
262497,20211,103,8,2024-11-17
262498,35445,163,4,2024-09-29
262499,39365,118,6,2024-12-29
262500,14372,112,3,2024-04-17
262501,804,153,7,2024-06-11
262502,42294,168,4,2024-12-24
262503,15984,185,7,2024-07-11
262504,27702,162,10,2024-11-09
262505,2198,108,1,2024-02-26
262506,34216,76,1,2024-11-27
262507,14456,43,1,2024-08-25
262508,5354,42,8,2024-07-29
262509,34205,89,5,2024-07-08
262510,5242,27,3,2024-07-20
262511,49532,89,6,2024-06-27
262512,18158,118,2,2024-03-08
262513,31299,31,4,2024-02-23
262514,32790,100,10,2024-11-03
262515,12692,71,8,2024-02-07
262516,10977,151,7,2024-01-30
262517,40552,52,5,2024-05-21
262518,35086,109,6,2024-04-18
262519,46367,178,7,2024-11-12
262520,33523,6,9,2024-03-15
262521,13065,19,4,2024-12-09
262522,44842,185,8,2024-08-22
262523,19361,62,4,2024-07-25
262524,33543,57,8,2024-11-11
262525,35299,86,1,2024-04-23
262526,4753,18,10,2024-03-08
262527,47928,191,5,2024-08-10
262528,12310,108,4,2024-06-14
262529,26731,16,7,2024-07-24
262530,13947,161,7,2024-07-14
262531,33273,132,4,2024-10-30
262532,26088,171,10,2024-03-17
262533,15012,17,1,2024-02-28
262534,38179,45,2,2024-01-18
262535,19514,138,6,2024-05-12
262536,34265,34,5,2024-12-29
262537,30346,141,4,2024-01-19
262538,26781,56,9,2024-02-16
262539,46207,15,10,2024-06-04
262540,19505,127,4,2024-01-21
262541,31760,9,5,2024-02-16
262542,9112,174,5,2024-09-27
262543,38707,56,8,2024-12-16
262544,18973,11,8,2024-08-29
262545,21639,39,10,2024-06-22
262546,6474,69,5,2024-03-30
262547,33224,148,1,2024-07-26
262548,22830,120,1,2024-01-15
262549,7601,179,7,2024-09-30
262550,44492,39,6,2024-07-26
262551,2612,59,4,2024-10-24
262552,44078,184,2,2024-05-23
262553,9594,162,9,2024-01-31
262554,21605,59,8,2024-06-16
262555,41501,121,4,2024-07-09
262556,8997,65,4,2024-05-17
262557,18659,140,8,2024-09-10
262558,35083,6,10,2024-11-03
262559,41507,193,2,2024-12-31
262560,34778,83,3,2024-10-24
262561,5666,179,9,2024-02-21
262562,35750,174,6,2024-09-29
262563,15781,126,10,2024-02-25
262564,49544,24,9,2024-01-08
262565,47624,41,6,2024-10-11
262566,26399,39,4,2024-11-16
262567,43994,126,10,2024-12-06
262568,5745,123,7,2024-08-06
262569,32199,93,3,2024-07-29
262570,32667,187,7,2024-10-02
262571,2497,141,5,2024-02-03
262572,34486,141,9,2024-10-20
262573,1431,73,5,2024-12-10
262574,15889,34,5,2024-05-09
262575,4677,20,8,2024-11-23
262576,31332,123,3,2024-08-20
262577,2654,88,10,2024-05-23
262578,41323,41,3,2024-04-26
262579,35010,143,5,2024-09-04
262580,8873,60,6,2024-07-02
262581,4616,61,5,2024-03-20
262582,7851,20,10,2024-10-17
262583,23635,131,9,2024-10-09
262584,10442,29,7,2024-12-31
262585,37081,70,9,2024-08-19
262586,17455,79,8,2024-12-17
262587,4712,52,3,2024-01-20
262588,16782,200,10,2024-08-31
262589,48647,52,2,2024-05-14
262590,8001,19,10,2024-09-09
262591,26586,53,6,2024-09-21
262592,12211,128,3,2024-07-28
262593,2819,2,8,2024-03-25
262594,17344,65,5,2024-09-14
262595,35159,52,9,2024-06-19
262596,44769,147,10,2024-03-23
262597,18492,155,3,2024-04-18
262598,11987,35,4,2024-12-30
262599,19027,99,6,2024-09-28
262600,392,159,5,2024-04-13
262601,39794,96,10,2024-04-12
262602,9551,107,4,2024-01-28
262603,36904,198,9,2024-01-25
262604,41132,194,4,2024-09-11
262605,27836,72,1,2024-11-20
262606,19979,106,5,2024-07-26
262607,31380,92,8,2024-02-18
262608,49416,124,3,2024-03-12
262609,24805,58,4,2024-06-27
262610,14719,167,10,2024-12-01
262611,28407,57,2,2024-10-28
262612,21684,35,7,2024-06-13
262613,21008,74,6,2024-12-26
262614,29774,88,5,2024-03-14
262615,8577,14,9,2024-04-18
262616,46494,46,2,2024-03-02
262617,48638,3,8,2024-10-01
262618,3064,73,5,2024-10-06
262619,18515,131,8,2024-06-06
262620,14611,83,3,2024-12-01
262621,9791,177,8,2024-09-20
262622,15812,177,1,2024-02-19
262623,38438,98,2,2024-08-12
262624,16006,59,2,2024-04-08
262625,39836,116,1,2024-11-15
262626,486,36,8,2024-01-16
262627,16880,145,1,2024-09-30
262628,13398,192,6,2024-04-14
262629,45035,188,1,2024-11-21
262630,33910,26,2,2024-05-26
262631,14514,163,4,2024-02-11
262632,4599,8,2,2024-03-02
262633,31559,189,9,2024-06-20
262634,22127,129,3,2024-04-12
262635,12750,86,5,2024-10-02
262636,44942,186,6,2024-05-07
262637,14333,166,2,2024-09-30
262638,30622,78,1,2024-11-05
262639,13489,176,3,2024-10-06
262640,32613,21,6,2024-04-18
262641,4366,65,5,2024-07-16
262642,22848,117,5,2024-10-06
262643,9893,189,3,2024-09-08
262644,26003,35,9,2024-12-25
262645,46375,173,5,2024-01-28
262646,44899,146,10,2024-05-15
262647,9050,30,5,2024-01-23
262648,5690,107,1,2024-06-13
262649,38390,181,7,2024-07-24
262650,12102,70,7,2024-07-08
262651,7286,14,8,2024-02-04
262652,19876,51,1,2024-01-06
262653,33182,104,4,2024-06-24
262654,48054,120,1,2024-05-16
262655,10924,157,8,2024-01-26
262656,11590,95,5,2024-06-15
262657,13364,171,6,2024-09-27
262658,22015,163,6,2024-08-30
262659,37947,188,9,2024-06-26
262660,2091,165,10,2024-11-15
262661,30350,190,8,2024-03-27
262662,3545,103,10,2024-12-05
262663,27892,103,7,2024-04-02
262664,2767,198,9,2024-12-11
262665,18136,170,5,2024-08-31
262666,16285,87,4,2024-11-01
262667,14327,169,7,2024-03-21
262668,20522,151,8,2024-06-17
262669,27535,73,5,2024-09-14
262670,23388,3,2,2024-04-22
262671,45594,141,10,2024-09-10
262672,37447,124,4,2024-08-28
262673,16280,143,9,2024-08-18
262674,38136,26,6,2024-10-31
262675,7110,76,5,2024-08-11
262676,36857,198,4,2024-06-18
262677,10440,36,7,2024-09-21
262678,37640,189,4,2024-03-24
262679,26381,129,9,2024-11-28
262680,36280,38,6,2024-11-06
262681,12722,119,10,2024-01-23
262682,49161,114,4,2024-09-30
262683,47167,58,1,2024-01-26
262684,2227,60,5,2024-11-03
262685,40342,47,10,2024-02-09
262686,22879,47,6,2024-01-25
262687,40518,162,7,2024-06-16
262688,32143,174,5,2024-07-10
262689,8219,132,5,2024-09-20
262690,40598,194,9,2024-06-13
262691,23796,47,2,2024-09-15
262692,3092,193,10,2024-10-28
262693,36935,82,6,2024-05-03
262694,8573,74,6,2024-09-04
262695,29453,3,5,2024-01-14
262696,8140,82,5,2024-12-20
262697,37162,29,7,2024-05-29
262698,34631,90,5,2024-04-05
262699,29359,93,2,2024-09-24
262700,33469,150,9,2024-12-10
262701,43615,194,10,2024-04-01
262702,44382,44,4,2024-09-21
262703,4503,58,6,2024-05-12
262704,48130,25,3,2024-07-12
262705,3400,122,5,2024-08-19
262706,11454,127,6,2024-11-07
262707,30943,166,8,2024-06-09
262708,41652,173,5,2024-03-11
262709,42852,49,7,2024-05-02
262710,31639,15,10,2024-11-22
262711,13814,125,5,2024-05-27
262712,40470,140,2,2024-05-19
262713,41665,74,9,2024-11-30
262714,3308,199,8,2024-03-30
262715,11850,187,5,2024-09-24
262716,42461,196,5,2024-04-30
262717,45437,167,2,2024-10-26
262718,46845,123,5,2024-01-15
262719,266,123,1,2024-06-13
262720,6872,86,9,2024-09-08
262721,8809,82,4,2024-12-06
262722,32104,23,2,2024-03-15
262723,16675,154,10,2024-02-17
262724,43058,103,5,2024-03-17
262725,16946,178,4,2024-01-10
262726,49822,134,9,2024-01-12
262727,1963,138,9,2024-07-28
262728,29255,156,2,2024-07-05
262729,29317,13,1,2024-07-25
262730,5079,127,7,2024-04-30
262731,40688,129,5,2024-11-08
262732,1430,110,4,2024-05-29
262733,42734,25,10,2024-12-25
262734,11843,131,8,2024-12-14
262735,5685,152,5,2024-06-19
262736,24631,113,4,2024-10-18
262737,4501,117,7,2024-03-11
262738,17889,103,4,2024-12-18
262739,1489,39,8,2024-10-19
262740,18946,105,10,2024-06-02
262741,11690,6,10,2024-03-03
262742,17581,193,8,2024-10-25
262743,7221,193,1,2024-09-06
262744,34456,110,5,2024-12-31
262745,13720,108,10,2024-08-22
262746,35427,199,1,2024-06-02
262747,25793,106,7,2024-03-24
262748,13165,69,9,2024-03-18
262749,28424,97,3,2024-01-03
262750,21527,195,5,2024-05-22
262751,19937,101,2,2024-02-25
262752,40295,143,5,2024-02-07
262753,283,81,10,2024-03-29
262754,36931,66,10,2024-05-01
262755,10141,89,3,2024-04-19
262756,11245,33,5,2024-03-10
262757,38780,73,9,2024-12-21
262758,18521,126,8,2024-11-01
262759,49313,92,6,2024-04-25
262760,27603,194,1,2024-08-27
262761,11738,140,10,2024-12-31
262762,23775,42,6,2024-07-07
262763,32507,140,2,2024-09-11
262764,22071,146,2,2024-03-30
262765,37052,183,4,2024-03-01
262766,10929,115,6,2024-08-14
262767,16153,3,5,2024-01-01
262768,40084,93,9,2024-10-05
262769,1108,94,7,2024-08-08
262770,45744,147,5,2024-10-24
262771,7175,4,10,2024-11-26
262772,34267,189,2,2024-09-04
262773,19097,23,5,2024-04-18
262774,34742,47,7,2024-05-05
262775,6461,192,2,2024-07-07
262776,8711,152,1,2024-08-26
262777,12152,25,3,2024-03-17
262778,28559,177,6,2024-05-30
262779,12244,168,8,2024-07-27
262780,19722,129,5,2024-12-26
262781,3866,25,6,2024-08-23
262782,43618,183,8,2024-06-03
262783,6078,2,9,2024-09-21
262784,2637,63,6,2024-10-23
262785,32883,179,2,2024-06-05
262786,4441,128,9,2024-09-11
262787,22178,135,6,2024-06-19
262788,25503,88,6,2024-06-17
262789,4521,4,3,2024-04-01
262790,31563,172,10,2024-05-14
262791,32174,103,7,2024-03-28
262792,20470,108,6,2024-12-22
262793,18555,53,6,2024-03-18
262794,45062,88,3,2024-02-17
262795,24804,6,2,2024-09-23
262796,1539,125,5,2024-05-24
262797,32025,195,3,2024-08-16
262798,21722,176,4,2024-08-27
262799,33823,180,1,2024-01-16
262800,40069,138,9,2024-09-10
262801,28928,175,6,2024-01-09
262802,19848,167,3,2024-11-01
262803,10935,100,8,2024-06-15
262804,46606,77,5,2024-06-19
262805,38155,154,7,2024-08-18
262806,32564,93,10,2024-09-29
262807,27,18,7,2024-04-02
262808,36591,131,6,2024-06-20
262809,24161,177,8,2024-03-12
262810,4703,62,2,2024-01-15
262811,39103,152,3,2024-09-30
262812,10951,162,1,2024-04-23
262813,6825,27,8,2024-12-30
262814,10118,181,4,2024-12-24
262815,15072,34,2,2024-11-21
262816,8857,50,1,2024-08-07
262817,28011,11,10,2024-01-10
262818,34271,54,2,2024-06-22
262819,29739,90,5,2024-01-04
262820,29596,130,8,2024-06-04
262821,11984,122,10,2024-06-20
262822,1008,183,3,2024-09-25
262823,22885,167,9,2024-06-15
262824,49548,97,8,2024-11-09
262825,28265,17,2,2024-05-04
262826,2446,110,9,2024-08-22
262827,28557,159,10,2024-12-07
262828,8664,72,6,2024-09-12
262829,32955,3,5,2024-02-01
262830,5336,15,1,2024-11-01
262831,37615,96,7,2024-06-21
262832,39648,18,9,2024-06-02
262833,17323,116,5,2024-10-12
262834,27928,113,1,2024-07-12
262835,15226,17,8,2024-12-31
262836,42603,197,8,2024-03-04
262837,1896,198,6,2024-10-19
262838,30916,93,5,2024-09-18
262839,12445,121,4,2024-07-06
262840,39929,171,6,2024-07-27
262841,44003,51,8,2024-04-25
262842,43103,115,1,2024-05-16
262843,140,52,4,2024-07-30
262844,1788,108,10,2024-08-10
262845,17923,96,10,2024-04-29
262846,23371,126,3,2024-02-29
262847,29607,146,6,2024-01-13
262848,17466,180,8,2024-12-27
262849,30097,164,9,2024-06-07
262850,7768,200,9,2024-07-26
262851,23871,160,10,2024-07-27
262852,6923,80,9,2024-01-26
262853,24282,58,7,2024-02-09
262854,12973,94,1,2024-11-23
262855,12273,119,4,2024-07-20
262856,22902,72,7,2024-12-01
262857,19658,190,4,2024-11-28
262858,21827,31,3,2024-12-07
262859,17818,59,7,2024-02-11
262860,31093,82,8,2024-02-18
262861,16514,145,5,2024-02-07
262862,21536,3,8,2024-11-26
262863,43568,104,8,2024-07-20
262864,31652,19,9,2024-09-02
262865,34538,107,8,2024-05-03
262866,45675,153,8,2024-02-02
262867,18823,61,5,2024-06-30
262868,47524,120,2,2024-05-02
262869,10649,117,6,2024-03-08
262870,39577,100,3,2024-12-21
262871,47425,187,7,2024-09-06
